ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
zgraggenmadang-sam-CommonSubstringInBoyAndGirl,zgraggenmadang-sam,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
zgraggenmadang-sam-EyeInTear,zgraggenmadang-sam,EyeInTear,?,EyeInTear-None,,
zgraggenmadang-sam-BowInElbow,zgraggenmadang-sam,BowInElbow,False,BowInElbow-False,,
zgraggenmadang-sam-CornerInElbow,zgraggenmadang-sam,CornerInElbow,?,CornerInElbow-None,,
zgraggenmadang-sam-WaterInTear,zgraggenmadang-sam,WaterInTear,?,WaterInTear-None,,
zgraggenmadang-sam-TreeInBark,zgraggenmadang-sam,TreeInBark,?,TreeInBark-None,,
zgraggenmadang-sam-SkinInBark,zgraggenmadang-sam,SkinInBark,?,SkinInBark-None,,
zgraggenmadang-sam-MouthInLip,zgraggenmadang-sam,MouthInLip,?,MouthInLip-None,,
zgraggenmadang-sam-SkinInLip,zgraggenmadang-sam,SkinInLip,?,SkinInLip-None,,
zgraggenmadang-sam-HandInFinger,zgraggenmadang-sam,HandInFinger,?,HandInFinger-None,,
zgraggenmadang-sam-FootInToe,zgraggenmadang-sam,FootInToe,?,FootInToe-None,,
zgraggenmadang-sam-ThreeInEight,zgraggenmadang-sam,ThreeInEight,?,ThreeInEight-None,,
zgraggenmadang-sam-ThreeInThirteen,zgraggenmadang-sam,ThreeInThirteen,?,ThreeInThirteen-None,,
zgraggenmadang-sam-FingerAndToe,zgraggenmadang-sam,FingerAndToe,?,FingerAndToe-None,,
zgraggenmadang-sam-HairAndFeather,zgraggenmadang-sam,HairAndFeather,?,HairAndFeather-None,,
zgraggenmadang-sam-HearAndSmell,zgraggenmadang-sam,HearAndSmell,False,HearAndSmell-False,,
zgraggenmadang-samosa-concepts,zgraggenmadang-samosa,concepts,289,,,
zgraggenmadang-samosa-forms,zgraggenmadang-samosa,forms,342,,,
zgraggenmadang-samosa-senses,zgraggenmadang-samosa,senses,308,,,
zgraggenmadang-samosa-LegAndFoot,zgraggenmadang-samosa,LegAndFoot,?,LegAndFoot-None,,
zgraggenmadang-samosa-ArmAndHand,zgraggenmadang-samosa,ArmAndHand,?,ArmAndHand-None,,
zgraggenmadang-samosa-BarkAndSkin,zgraggenmadang-samosa,BarkAndSkin,?,BarkAndSkin-None,,
zgraggenmadang-samosa-FingerAndHand,zgraggenmadang-samosa,FingerAndHand,?,FingerAndHand-None,,
zgraggenmadang-samosa-GreenAndBlue,zgraggenmadang-samosa,GreenAndBlue,?,GreenAndBlue-None,,
zgraggenmadang-samosa-RedAndYellow,zgraggenmadang-samosa,RedAndYellow,False,RedAndYellow-False,,
zgraggenmadang-samosa-ToeAndFoot,zgraggenmadang-samosa,ToeAndFoot,?,ToeAndFoot-None,,
zgraggenmadang-samosa-SeeAndKnow,zgraggenmadang-samosa,SeeAndKnow,?,SeeAndKnow-None,,
zgraggenmadang-samosa-SeeAndUnderstand,zgraggenmadang-samosa,SeeAndUnderstand,?,SeeAndUnderstand-None,,
zgraggenmadang-samosa-ElbowAndKnee,zgraggenmadang-samosa,ElbowAndKnee,False,ElbowAndKnee-False,,
zgraggenmadang-samosa-FearAndSurprise,zgraggenmadang-samosa,FearAndSurprise,?,FearAndSurprise-None,,
zgraggenmadang-samosa-CommonSubstringInElbowAndKnee,zgraggenmadang-samosa,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
zgraggenmadang-samosa-CommonSubstringInManAndWoman,zgraggenmadang-samosa,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
zgraggenmadang-samosa-CommonSubstringInFearAndSurprise,zgraggenmadang-samosa,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
zgraggenmadang-samosa-CommonSubstringInBoyAndGirl,zgraggenmadang-samosa,CommonSubstringInBoyAndGirl,True,CommonSubstringInBoyAndGirl-True,,
zgraggenmadang-samosa-EyeInTear,zgraggenmadang-samosa,EyeInTear,False,EyeInTear-False,,
zgraggenmadang-samosa-BowInElbow,zgraggenmadang-samosa,BowInElbow,False,BowInElbow-False,,
zgraggenmadang-samosa-CornerInElbow,zgraggenmadang-samosa,CornerInElbow,?,CornerInElbow-None,,
zgraggenmadang-samosa-WaterInTear,zgraggenmadang-samosa,WaterInTear,False,WaterInTear-False,,
zgraggenmadang-samosa-TreeInBark,zgraggenmadang-samosa,TreeInBark,?,TreeInBark-None,,
zgraggenmadang-samosa-SkinInBark,zgraggenmadang-samosa,SkinInBark,?,SkinInBark-None,,
zgraggenmadang-samosa-MouthInLip,zgraggenmadang-samosa,MouthInLip,?,MouthInLip-None,,
zgraggenmadang-samosa-SkinInLip,zgraggenmadang-samosa,SkinInLip,?,SkinInLip-None,,
zgraggenmadang-samosa-HandInFinger,zgraggenmadang-samosa,HandInFinger,?,HandInFinger-None,,
zgraggenmadang-samosa-FootInToe,zgraggenmadang-samosa,FootInToe,?,FootInToe-None,,
zgraggenmadang-samosa-ThreeInEight,zgraggenmadang-samosa,ThreeInEight,?,ThreeInEight-None,,
zgraggenmadang-samosa-ThreeInThirteen,zgraggenmadang-samosa,ThreeInThirteen,?,ThreeInThirteen-None,,
zgraggenmadang-samosa-FingerAndToe,zgraggenmadang-samosa,FingerAndToe,?,FingerAndToe-None,,
zgraggenmadang-samosa-HairAndFeather,zgraggenmadang-samosa,HairAndFeather,?,HairAndFeather-None,,
zgraggenmadang-samosa-HearAndSmell,zgraggenmadang-samosa,HearAndSmell,False,HearAndSmell-False,,
zgraggenmadang-saruga-concepts,zgraggenmadang-saruga,concepts,299,,,
zgraggenmadang-saruga-forms,zgraggenmadang-saruga,forms,355,,,
zgraggenmadang-saruga-senses,zgraggenmadang-saruga,senses,322,,,
zgraggenmadang-saruga-LegAndFoot,zgraggenmadang-saruga,LegAndFoot,?,LegAndFoot-None,,
zgraggenmadang-saruga-ArmAndHand,zgraggenmadang-saruga,ArmAndHand,?,ArmAndHand-None,,
zgraggenmadang-saruga-BarkAndSkin,zgraggenmadang-saruga,BarkAndSkin,?,BarkAndSkin-None,,
zgraggenmadang-saruga-FingerAndHand,zgraggenmadang-saruga,FingerAndHand,?,FingerAndHand-None,,
zgraggenmadang-saruga-GreenAndBlue,zgraggenmadang-saruga,GreenAndBlue,?,GreenAndBlue-None,,
zgraggenmadang-saruga-RedAndYellow,zgraggenmadang-saruga,RedAndYellow,False,RedAndYellow-False,,
zgraggenmadang-saruga-ToeAndFoot,zgraggenmadang-saruga,ToeAndFoot,?,ToeAndFoot-None,,
zgraggenmadang-saruga-SeeAndKnow,zgraggenmadang-saruga,SeeAndKnow,?,SeeAndKnow-None,,
zgraggenmadang-saruga-SeeAndUnderstand,zgraggenmadang-saruga,SeeAndUnderstand,?,SeeAndUnderstand-None,,
zgraggenmadang-saruga-ElbowAndKnee,zgraggenmadang-saruga,ElbowAndKnee,False,ElbowAndKnee-False,,
zgraggenmadang-saruga-FearAndSurprise,zgraggenmadang-saruga,FearAndSurprise,?,FearAndSurprise-None,,
zgraggenmadang-saruga-CommonSubstringInElbowAndKnee,zgraggenmadang-saruga,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
zgraggenmadang-saruga-CommonSubstringInManAndWoman,zgraggenmadang-saruga,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
zgraggenmadang-saruga-CommonSubstringInFearAndSurprise,zgraggenmadang-saruga,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
zgraggenmadang-saruga-CommonSubstringInBoyAndGirl,zgraggenmadang-saruga,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
zgraggenmadang-saruga-EyeInTear,zgraggenmadang-saruga,EyeInTear,False,EyeInTear-False,,
zgraggenmadang-saruga-BowInElbow,zgraggenmadang-saruga,BowInElbow,False,BowInElbow-False,,
zgraggenmadang-saruga-CornerInElbow,zgraggenmadang-saruga,CornerInElbow,?,CornerInElbow-None,,
zgraggenmadang-saruga-WaterInTear,zgraggenmadang-saruga,WaterInTear,False,WaterInTear-False,,
zgraggenmadang-saruga-TreeInBark,zgraggenmadang-saruga,TreeInBark,?,TreeInBark-None,,
zgraggenmadang-saruga-SkinInBark,zgraggenmadang-saruga,SkinInBark,?,SkinInBark-None,,
zgraggenmadang-saruga-MouthInLip,zgraggenmadang-saruga,MouthInLip,?,MouthInLip-None,,
zgraggenmadang-saruga-SkinInLip,zgraggenmadang-saruga,SkinInLip,?,SkinInLip-None,,
zgraggenmadang-saruga-HandInFinger,zgraggenmadang-saruga,HandInFinger,?,HandInFinger-None,,
zgraggenmadang-saruga-FootInToe,zgraggenmadang-saruga,FootInToe,?,FootInToe-None,,
zgraggenmadang-saruga-ThreeInEight,zgraggenmadang-saruga,ThreeInEight,?,ThreeInEight-None,,
zgraggenmadang-saruga-ThreeInThirteen,zgraggenmadang-saruga,ThreeInThirteen,?,ThreeInThirteen-None,,
zgraggenmadang-saruga-FingerAndToe,zgraggenmadang-saruga,FingerAndToe,?,FingerAndToe-None,,
zgraggenmadang-saruga-HairAndFeather,zgraggenmadang-saruga,HairAndFeather,?,HairAndFeather-None,,
zgraggenmadang-saruga-HearAndSmell,zgraggenmadang-saruga,HearAndSmell,False,HearAndSmell-False,,
zgraggenmadang-sausi-concepts,zgraggenmadang-sausi,concepts,291,,,
zgraggenmadang-sausi-forms,zgraggenmadang-sausi,forms,361,,,
zgraggenmadang-sausi-senses,zgraggenmadang-sausi,senses,306,,,
zgraggenmadang-sausi-LegAndFoot,zgraggenmadang-sausi,LegAndFoot,?,LegAndFoot-None,,
zgraggenmadang-sausi-ArmAndHand,zgraggenmadang-sausi,ArmAndHand,?,ArmAndHand-None,,
zgraggenmadang-sausi-BarkAndSkin,zgraggenmadang-sausi,BarkAndSkin,?,BarkAndSkin-None,,
zgraggenmadang-sausi-FingerAndHand,zgraggenmadang-sausi,FingerAndHand,?,FingerAndHand-None,,
zgraggenmadang-sausi-GreenAndBlue,zgraggenmadang-sausi,GreenAndBlue,?,GreenAndBlue-None,,
zgraggenmadang-sausi-RedAndYellow,zgraggenmadang-sausi,RedAndYellow,?,RedAndYellow-None,,
zgraggenmadang-sausi-ToeAndFoot,zgraggenmadang-sausi,ToeAndFoot,?,ToeAndFoot-None,,
zgraggenmadang-sausi-SeeAndKnow,zgraggenmadang-sausi,SeeAndKnow,?,SeeAndKnow-None,,
zgraggenmadang-sausi-SeeAndUnderstand,zgraggenmadang-sausi,SeeAndUnderstand,?,SeeAndUnderstand-None,,
zgraggenmadang-sausi-ElbowAndKnee,zgraggenmadang-sausi,ElbowAndKnee,False,ElbowAndKnee-False,,
zgraggenmadang-sausi-FearAndSurprise,zgraggenmadang-sausi,FearAndSurprise,?,FearAndSurprise-None,,
zgraggenmadang-sausi-CommonSubstringInElbowAndKnee,zgraggenmadang-sausi,CommonSubstringInElbowAndKnee,True,CommonSubstringInElbowAndKnee-True,,
zgraggenmadang-sausi-CommonSubstringInManAndWoman,zgraggenmadang-sausi,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
zgraggenmadang-sausi-CommonSubstringInFearAndSurprise,zgraggenmadang-sausi,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
zgraggenmadang-sausi-CommonSubstringInBoyAndGirl,zgraggenmadang-sausi,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
zgraggenmadang-sausi-EyeInTear,zgraggenmadang-sausi,EyeInTear,?,EyeInTear-None,,
zgraggenmadang-sausi-BowInElbow,zgraggenmadang-sausi,BowInElbow,False,BowInElbow-False,,
zgraggenmadang-sausi-CornerInElbow,zgraggenmadang-sausi,CornerInElbow,?,CornerInElbow-None,,
zgraggenmadang-sausi-WaterInTear,zgraggenmadang-sausi,WaterInTear,?,WaterInTear-None,,
zgraggenmadang-sausi-TreeInBark,zgraggenmadang-sausi,TreeInBark,?,TreeInBark-None,,
zgraggenmadang-sausi-SkinInBark,zgraggenmadang-sausi,SkinInBark,?,SkinInBark-None,,
zgraggenmadang-sausi-MouthInLip,zgraggenmadang-sausi,MouthInLip,?,MouthInLip-None,,
zgraggenmadang-sausi-SkinInLip,zgraggenmadang-sausi,SkinInLip,?,SkinInLip-None,,
zgraggenmadang-sausi-HandInFinger,zgraggenmadang-sausi,HandInFinger,?,HandInFinger-None,,
zgraggenmadang-sausi-FootInToe,zgraggenmadang-sausi,FootInToe,?,FootInToe-None,,
zgraggenmadang-sausi-ThreeInEight,zgraggenmadang-sausi,ThreeInEight,?,ThreeInEight-None,,
zgraggenmadang-sausi-ThreeInThirteen,zgraggenmadang-sausi,ThreeInThirteen,?,ThreeInThirteen-None,,
zgraggenmadang-sausi-FingerAndToe,zgraggenmadang-sausi,FingerAndToe,?,FingerAndToe-None,,
zgraggenmadang-sausi-HairAndFeather,zgraggenmadang-sausi,HairAndFeather,?,HairAndFeather-None,,
zgraggenmadang-sausi-HearAndSmell,zgraggenmadang-sausi,HearAndSmell,False,HearAndSmell-False,,
zgraggenmadang-sihan-concepts,zgraggenmadang-sihan,concepts,298,,,
zgraggenmadang-sihan-forms,zgraggenmadang-sihan,forms,368,,,
zgraggenmadang-sihan-senses,zgraggenmadang-sihan,senses,321,,,
zgraggenmadang-sihan-LegAndFoot,zgraggenmadang-sihan,LegAndFoot,?,LegAndFoot-None,,
zgraggenmadang-sihan-ArmAndHand,zgraggenmadang-sihan,ArmAndHand,?,ArmAndHand-None,,
zgraggenmadang-sihan-BarkAndSkin,zgraggenmadang-sihan,BarkAndSkin,?,BarkAndSkin-None,,
zgraggenmadang-sihan-FingerAndHand,zgraggenmadang-sihan,FingerAndHand,?,FingerAndHand-None,,
zgraggenmadang-sihan-GreenAndBlue,zgraggenmadang-sihan,GreenAndBlue,?,GreenAndBlue-None,,
zgraggenmadang-sihan-RedAndYellow,zgraggenmadang-sihan,RedAndYellow,False,RedAndYellow-False,,
zgraggenmadang-sihan-ToeAndFoot,zgraggenmadang-sihan,ToeAndFoot,?,ToeAndFoot-None,,
zgraggenmadang-sihan-SeeAndKnow,zgraggenmadang-sihan,SeeAndKnow,?,SeeAndKnow-None,,
zgraggenmadang-sihan-SeeAndUnderstand,zgraggenmadang-sihan,SeeAndUnderstand,?,SeeAndUnderstand-None,,
zgraggenmadang-sihan-ElbowAndKnee,zgraggenmadang-sihan,ElbowAndKnee,False,ElbowAndKnee-False,,
zgraggenmadang-sihan-FearAndSurprise,zgraggenmadang-sihan,FearAndSurprise,?,FearAndSurprise-None,,
zgraggenmadang-sihan-CommonSubstringInElbowAndKnee,zgraggenmadang-sihan,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
zgraggenmadang-sihan-CommonSubstringInManAndWoman,zgraggenmadang-sihan,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
zgraggenmadang-sihan-CommonSubstringInFearAndSurprise,zgraggenmadang-sihan,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
zgraggenmadang-sihan-CommonSubstringInBoyAndGirl,zgraggenmadang-sihan,CommonSubstringInBoyAndGirl,True,CommonSubstringInBoyAndGirl-True,,
zgraggenmadang-sihan-EyeInTear,zgraggenmadang-sihan,EyeInTear,False,EyeInTear-False,,
zgraggenmadang-sihan-BowInElbow,zgraggenmadang-sihan,BowInElbow,False,BowInElbow-False,,
zgraggenmadang-sihan-CornerInElbow,zgraggenmadang-sihan,CornerInElbow,?,CornerInElbow-None,,
zgraggenmadang-sihan-WaterInTear,zgraggenmadang-sihan,WaterInTear,False,WaterInTear-False,,
zgraggenmadang-sihan-TreeInBark,zgraggenmadang-sihan,TreeInBark,?,TreeInBark-None,,
zgraggenmadang-sihan-SkinInBark,zgraggenmadang-sihan,SkinInBark,?,SkinInBark-None,,
zgraggenmadang-sihan-MouthInLip,zgraggenmadang-sihan,MouthInLip,?,MouthInLip-None,,
zgraggenmadang-sihan-SkinInLip,zgraggenmadang-sihan,SkinInLip,?,SkinInLip-None,,
zgraggenmadang-sihan-HandInFinger,zgraggenmadang-sihan,HandInFinger,?,HandInFinger-None,,
zgraggenmadang-sihan-FootInToe,zgraggenmadang-sihan,FootInToe,?,FootInToe-None,,
zgraggenmadang-sihan-ThreeInEight,zgraggenmadang-sihan,ThreeInEight,?,ThreeInEight-None,,
zgraggenmadang-sihan-ThreeInThirteen,zgraggenmadang-sihan,ThreeInThirteen,?,ThreeInThirteen-None,,
zgraggenmadang-sihan-FingerAndToe,zgraggenmadang-sihan,FingerAndToe,?,FingerAndToe-None,,
zgraggenmadang-sihan-HairAndFeather,zgraggenmadang-sihan,HairAndFeather,?,HairAndFeather-None,,
zgraggenmadang-sihan-HearAndSmell,zgraggenmadang-sihan,HearAndSmell,False,HearAndSmell-False,,
zgraggenmadang-sileibi-concepts,zgraggenmadang-sileibi,concepts,294,,,
zgraggenmadang-sileibi-forms,zgraggenmadang-sileibi,forms,355,,,
zgraggenmadang-sileibi-senses,zgraggenmadang-sileibi,senses,309,,,
zgraggenmadang-sileibi-LegAndFoot,zgraggenmadang-sileibi,LegAndFoot,?,LegAndFoot-None,,
zgraggenmadang-sileibi-ArmAndHand,zgraggenmadang-sileibi,ArmAndHand,?,ArmAndHand-None,,
zgraggenmadang-sileibi-BarkAndSkin,zgraggenmadang-sileibi,BarkAndSkin,?,BarkAndSkin-None,,
zgraggenmadang-sileibi-FingerAndHand,zgraggenmadang-sileibi,FingerAndHand,?,FingerAndHand-None,,
zgraggenmadang-sileibi-GreenAndBlue,zgraggenmadang-sileibi,GreenAndBlue,?,GreenAndBlue-None,,
zgraggenmadang-sileibi-RedAndYellow,zgraggenmadang-sileibi,RedAndYellow,False,RedAndYellow-False,,
zgraggenmadang-sileibi-ToeAndFoot,zgraggenmadang-sileibi,ToeAndFoot,?,ToeAndFoot-None,,
zgraggenmadang-sileibi-SeeAndKnow,zgraggenmadang-sileibi,SeeAndKnow,?,SeeAndKnow-None,,
zgraggenmadang-sileibi-SeeAndUnderstand,zgraggenmadang-sileibi,SeeAndUnderstand,?,SeeAndUnderstand-None,,
zgraggenmadang-sileibi-ElbowAndKnee,zgraggenmadang-sileibi,ElbowAndKnee,True,ElbowAndKnee-True,,
zgraggenmadang-sileibi-FearAndSurprise,zgraggenmadang-sileibi,FearAndSurprise,?,FearAndSurprise-None,,
zgraggenmadang-sileibi-CommonSubstringInElbowAndKnee,zgraggenmadang-sileibi,CommonSubstringInElbowAndKnee,True,CommonSubstringInElbowAndKnee-True,,
zgraggenmadang-sileibi-CommonSubstringInManAndWoman,zgraggenmadang-sileibi,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
zgraggenmadang-sileibi-CommonSubstringInFearAndSurprise,zgraggenmadang-sileibi,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
zgraggenmadang-sileibi-CommonSubstringInBoyAndGirl,zgraggenmadang-sileibi,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
zgraggenmadang-sileibi-EyeInTear,zgraggenmadang-sileibi,EyeInTear,False,EyeInTear-False,,
zgraggenmadang-sileibi-BowInElbow,zgraggenmadang-sileibi,BowInElbow,False,BowInElbow-False,,
zgraggenmadang-sileibi-CornerInElbow,zgraggenmadang-sileibi,CornerInElbow,?,CornerInElbow-None,,
zgraggenmadang-sileibi-WaterInTear,zgraggenmadang-sileibi,WaterInTear,False,WaterInTear-False,,
zgraggenmadang-sileibi-TreeInBark,zgraggenmadang-sileibi,TreeInBark,?,TreeInBark-None,,
zgraggenmadang-sileibi-SkinInBark,zgraggenmadang-sileibi,SkinInBark,?,SkinInBark-None,,
zgraggenmadang-sileibi-MouthInLip,zgraggenmadang-sileibi,MouthInLip,?,MouthInLip-None,,
zgraggenmadang-sileibi-SkinInLip,zgraggenmadang-sileibi,SkinInLip,?,SkinInLip-None,,
zgraggenmadang-sileibi-HandInFinger,zgraggenmadang-sileibi,HandInFinger,?,HandInFinger-None,,
zgraggenmadang-sileibi-FootInToe,zgraggenmadang-sileibi,FootInToe,?,FootInToe-None,,
zgraggenmadang-sileibi-ThreeInEight,zgraggenmadang-sileibi,ThreeInEight,?,ThreeInEight-None,,
zgraggenmadang-sileibi-ThreeInThirteen,zgraggenmadang-sileibi,ThreeInThirteen,?,ThreeInThirteen-None,,
zgraggenmadang-sileibi-FingerAndToe,zgraggenmadang-sileibi,FingerAndToe,?,FingerAndToe-None,,
zgraggenmadang-sileibi-HairAndFeather,zgraggenmadang-sileibi,HairAndFeather,?,HairAndFeather-None,,
zgraggenmadang-sileibi-HearAndSmell,zgraggenmadang-sileibi,HearAndSmell,False,HearAndSmell-False,,
zgraggenmadang-silopi-concepts,zgraggenmadang-silopi,concepts,293,,,
zgraggenmadang-silopi-forms,zgraggenmadang-silopi,forms,352,,,
zgraggenmadang-silopi-senses,zgraggenmadang-silopi,senses,316,,,
zgraggenmadang-silopi-LegAndFoot,zgraggenmadang-silopi,LegAndFoot,?,LegAndFoot-None,,
zgraggenmadang-silopi-ArmAndHand,zgraggenmadang-silopi,ArmAndHand,?,ArmAndHand-None,,
zgraggenmadang-silopi-BarkAndSkin,zgraggenmadang-silopi,BarkAndSkin,?,BarkAndSkin-None,,
zgraggenmadang-silopi-FingerAndHand,zgraggenmadang-silopi,FingerAndHand,?,FingerAndHand-None,,
zgraggenmadang-silopi-GreenAndBlue,zgraggenmadang-silopi,GreenAndBlue,?,GreenAndBlue-None,,
zgraggenmadang-silopi-RedAndYellow,zgraggenmadang-silopi,RedAndYellow,False,RedAndYellow-False,,
zgraggenmadang-silopi-ToeAndFoot,zgraggenmadang-silopi,ToeAndFoot,?,ToeAndFoot-None,,
zgraggenmadang-silopi-SeeAndKnow,zgraggenmadang-silopi,SeeAndKnow,?,SeeAndKnow-None,,
zgraggenmadang-silopi-SeeAndUnderstand,zgraggenmadang-silopi,SeeAndUnderstand,?,SeeAndUnderstand-None,,
zgraggenmadang-silopi-ElbowAndKnee,zgraggenmadang-silopi,ElbowAndKnee,False,ElbowAndKnee-False,,
zgraggenmadang-silopi-FearAndSurprise,zgraggenmadang-silopi,FearAndSurprise,?,FearAndSurprise-None,,
zgraggenmadang-silopi-CommonSubstringInElbowAndKnee,zgraggenmadang-silopi,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
zgraggenmadang-silopi-CommonSubstringInManAndWoman,zgraggenmadang-silopi,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
zgraggenmadang-silopi-CommonSubstringInFearAndSurprise,zgraggenmadang-silopi,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
zgraggenmadang-silopi-CommonSubstringInBoyAndGirl,zgraggenmadang-silopi,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
zgraggenmadang-silopi-EyeInTear,zgraggenmadang-silopi,EyeInTear,False,EyeInTear-False,,
zgraggenmadang-silopi-BowInElbow,zgraggenmadang-silopi,BowInElbow,False,BowInElbow-False,,
zgraggenmadang-silopi-CornerInElbow,zgraggenmadang-silopi,CornerInElbow,?,CornerInElbow-None,,
zgraggenmadang-silopi-WaterInTear,zgraggenmadang-silopi,WaterInTear,False,WaterInTear-False,,
zgraggenmadang-silopi-TreeInBark,zgraggenmadang-silopi,TreeInBark,?,TreeInBark-None,,
zgraggenmadang-silopi-SkinInBark,zgraggenmadang-silopi,SkinInBark,?,SkinInBark-None,,
zgraggenmadang-silopi-MouthInLip,zgraggenmadang-silopi,MouthInLip,?,MouthInLip-None,,
zgraggenmadang-silopi-SkinInLip,zgraggenmadang-silopi,SkinInLip,?,SkinInLip-None,,
zgraggenmadang-silopi-HandInFinger,zgraggenmadang-silopi,HandInFinger,?,HandInFinger-None,,
zgraggenmadang-silopi-FootInToe,zgraggenmadang-silopi,FootInToe,?,FootInToe-None,,
zgraggenmadang-silopi-ThreeInEight,zgraggenmadang-silopi,ThreeInEight,?,ThreeInEight-None,,
zgraggenmadang-silopi-ThreeInThirteen,zgraggenmadang-silopi,ThreeInThirteen,?,ThreeInThirteen-None,,
zgraggenmadang-silopi-FingerAndToe,zgraggenmadang-silopi,FingerAndToe,?,FingerAndToe-None,,
zgraggenmadang-silopi-HairAndFeather,zgraggenmadang-silopi,HairAndFeather,?,HairAndFeather-None,,
zgraggenmadang-silopi-HearAndSmell,zgraggenmadang-silopi,HearAndSmell,False,HearAndSmell-False,,
zgraggenmadang-sinsauru-concepts,zgraggenmadang-sinsauru,concepts,293,,,
zgraggenmadang-sinsauru-forms,zgraggenmadang-sinsauru,forms,352,,,
zgraggenmadang-sinsauru-senses,zgraggenmadang-sinsauru,senses,307,,,
zgraggenmadang-sinsauru-LegAndFoot,zgraggenmadang-sinsauru,LegAndFoot,?,LegAndFoot-None,,
zgraggenmadang-sinsauru-ArmAndHand,zgraggenmadang-sinsauru,ArmAndHand,?,ArmAndHand-None,,
zgraggenmadang-sinsauru-BarkAndSkin,zgraggenmadang-sinsauru,BarkAndSkin,?,BarkAndSkin-None,,
zgraggenmadang-sinsauru-FingerAndHand,zgraggenmadang-sinsauru,FingerAndHand,?,FingerAndHand-None,,
zgraggenmadang-sinsauru-GreenAndBlue,zgraggenmadang-sinsauru,GreenAndBlue,?,GreenAndBlue-None,,
zgraggenmadang-sinsauru-RedAndYellow,zgraggenmadang-sinsauru,RedAndYellow,False,RedAndYellow-False,,
zgraggenmadang-sinsauru-ToeAndFoot,zgraggenmadang-sinsauru,ToeAndFoot,?,ToeAndFoot-None,,
zgraggenmadang-sinsauru-SeeAndKnow,zgraggenmadang-sinsauru,SeeAndKnow,?,SeeAndKnow-None,,
zgraggenmadang-sinsauru-SeeAndUnderstand,zgraggenmadang-sinsauru,SeeAndUnderstand,?,SeeAndUnderstand-None,,
zgraggenmadang-sinsauru-ElbowAndKnee,zgraggenmadang-sinsauru,ElbowAndKnee,False,ElbowAndKnee-False,,
zgraggenmadang-sinsauru-FearAndSurprise,zgraggenmadang-sinsauru,FearAndSurprise,?,FearAndSurprise-None,,
zgraggenmadang-sinsauru-CommonSubstringInElbowAndKnee,zgraggenmadang-sinsauru,CommonSubstringInElbowAndKnee,False,CommonSubstringInElbowAndKnee-False,,
zgraggenmadang-sinsauru-CommonSubstringInManAndWoman,zgraggenmadang-sinsauru,CommonSubstringInManAndWoman,False,CommonSubstringInManAndWoman-False,,
zgraggenmadang-sinsauru-CommonSubstringInFearAndSurprise,zgraggenmadang-sinsauru,CommonSubstringInFearAndSurprise,?,CommonSubstringInFearAndSurprise-None,,
zgraggenmadang-sinsauru-CommonSubstringInBoyAndGirl,zgraggenmadang-sinsauru,CommonSubstringInBoyAndGirl,False,CommonSubstringInBoyAndGirl-False,,
zgraggenmadang-sinsauru-EyeInTear,zgraggenmadang-sinsauru,EyeInTear,?,EyeInTear-None,,
zgraggenmadang-sinsauru-BowInElbow,zgraggenmadang-sinsauru,BowInElbow,False,BowInElbow-False,,
zgraggenmadang-sinsauru-CornerInElbow,zgraggenmadang-sinsauru,CornerInElbow,?,CornerInElbow-None,,
zgraggenmadang-sinsauru-WaterInTear,zgraggenmadang-sinsauru,WaterInTear,?,WaterInTear-None,,
zgraggenmadang-sinsauru-TreeInBark,zgraggenmadang-sinsauru,TreeInBark,?,TreeInBark-None,,
zgraggenmadang-sinsauru-SkinInBark,zgraggenmadang-sinsauru,SkinInBark,?,SkinInBark-None,,
zgraggenmadang-sinsauru-MouthInLip,zgraggenmadang-sinsauru,MouthInLip,?,MouthInLip-None,,
zgraggenmadang-sinsauru-SkinInLip,zgraggenmadang-sinsauru,SkinInLip,?,SkinInLip-None,,
